Gene	Expression
C1QTNF3_O	1.92664
C1R_O	1.84099
C1orf112_O	1.97994
C1orf124_O	2.2313
C1orf130_O	1.80773
C1orf135_O	2.03462
C1orf159_O	1.90311
C1orf187_O	2.31285
C1orf201_O	2.53263
C1orf212_O	2.1887
C1orf216_O	1.90722
C1orf21_O	2.23216
C1orf226_O	2.12831
C1orf31_O	1.58108
C1orf35_O	1.16276
C1orf50_O	2.1065
C1orf51_O	2.00298
C1orf56_O	1.72924
C1orf74_O	1.22804
C1orf88_O	2.26282
C20orf132_O	1.37974
C20orf194_O	2.5736
C20orf7_O	2.46737
C20orf94_O	2.24003
C20orf96_O	2.53697
C21orf62_O	1.1797
C22orf32_O	2.07523
C22orf40_O	2.45376
C22orf46_O	2.1065
C2CD3_O	2.73407
C2orf18_O	2.37901
C2orf42_O	1.05929
C2orf63_O	3.12354
C2orf72_O	1.91384
C2orf77_O	1.45192
C2orf81_O	1.38758
C3orf14_O	2.34416
C3orf18_O	2.16386
C3orf39_O	2.34245
C3orf62_O	1.67246
C3orf64_O	1.99892
C3orf67_O	2.89707
C3orf70_O	1.90722
C3orf71_O	1.96241
C3orf72_O	1.65017
C3orf78_O	2.41389
C4orf33_O	2.001
C4orf47_O	2.74918
C4orf49_O	1.6624
C5_O	2.36269
C5orf34_O	2.09707
C5orf42_O	2.70923
C5orf4_O	3.00813
C5orf55_O	2.65971
C6orf118_O	2.67489
C6orf136_O	2.28327
C6orf165_O	2.15333
C6orf170_O	2.56087
C6orf1_O	2.3004
C6orf70_O	2.44484
C7orf10_O	2.23394
C7orf23_O	2.03298
C7orf25_O	1.95657
C7orf31_O	1.5837
C7orf43_O	1.96639
C7orf63_O	2.13069
C8orf31_O	2.21847
C8orf37_O	2.09052
C8orf38_O	1.89033
C8orf44_O	2.15523
C8orf48_O	1.59084
C8orf4_O	2.12367
C8orf55_O	2.01029
C8orf82_O	1.83373
C9orf156_O	2.5736
C9orf174_O	1.42064
C9orf3_O	1.98646
C9orf64_O	2.48332
C9orf85_O	2.7794
C9orf95_O	1.92198
C9orf9_O	2.85329
CA13_O	0.95225
CA5B_O	2.54771
CA8_O	1.6624
CABP4_O	1.24573
CABYR_O	2.5631
CACNA1A_O	2.5574
CACNA2D1_O	2.19285
CACNA2D2_O	2.03298
CACNB1_O	1.60141
CACNB3_O	2.80152
CACNG6_O	1.44888
CACNG7_O	2.31612
CADPS2_O	1.53704
CALML4_O	1.43789
CAMK1D_O	3.31079
CAMK1G_O	1.72132
CAMK1_O	2.24722
CAMK4_O	1.67514
CAMKK1_O	1.49309
CAMKV_O	2.2
CAMSAP3_O	2.66557
CAMTA2_O	0.920879
CAND2_O	1.67658
CAPN10_O	2.83919
CAPN5_O	1.56837
CAPS2_O	1.03039
CARD10_O	1.75785
CASKIN1_O	1.62989
CASP7_O	2.00599
CATSPER2_O	1.68925
CATSPERG_O	1.4542
CAV2_O	1.39078
CBFA2T2_O	2.87336
CBR1_O	1.98217
CBWD6_O	1.86057
CBX4_O	1.43411
CBX7_O	2.74391
CBX8_O	2.03714
CC2D1A_O	2.36805
CC2D1B_O	2.17025
CCBL1_O	1.66668
CCDC102A_O	1.25536
CCDC102B_O	1.76586
CCDC103_O	1.71589
CCDC106_O	1.87994
CCDC107_O	2.83716
CCDC109B_O	2.25185
CCDC120_O	2.20566
CCDC121_O	1.21592
CCDC122_O	2.08058
CCDC125_O	1.80301
CCDC134_O	3.05585
CCDC142_O	2.57844
CCDC148_O	3.19656
CCDC149_O	2.58751
CCDC150_O	1.79308
CCDC15_O	1.04239
CCDC164_O	2.35559
CCDC169-SOHLH2_O	2.18042
CCDC171_O	1.65398
CCDC18_O	2.23304
CCDC19_O	1.77542
CCDC28A_O	2.79866
CCDC28B_O	1.68493
CCDC30_O	2.22385
CCDC40_O	2.06687
CCDC51_O	2.30919
CCDC53_O	2.90624
CCDC57_O	1.44235
CCDC60_O	2.14769
CCDC61_O	1.40141
CCDC65_O	1.40766
CCDC66_O	2.33862
CCDC69_O	1.94662
CCDC71L_O	1.99635
CCDC74A_O	2.53738
CCDC74B_O	2.70533
CCDC80_O	1.28169
CCDC81_O	2.12763
CCDC84_O	0.975622
CCDC85A_O	1.77772
CCDC85B_O	1.95135
CCDC8_O	2.46737
CCDC94_O	2.02688
CCDC9_O	1.68493
CCKBR_O	1.44622
CCL22_O	1.2076
CCL5_O	1.90311
CCND3_O	1.87138
CCNE2_O	2.11247
CCRN4L_O	2.11592
CCS_O	2.51509
CD163_O	1.88441
CD248_O	1.53438
CD3EAP_O	1.86863
CD4_O	2.4962
CD55_O	2.63056
CD58_O	2.64878
CD69_O	1.71329
CD74_O	2.02963
CD7_O	2.42358
CD82_O	1.40766
CD83_O	2.08058
CDADC1_O	1.31854
CDAN1_O	2.35559
CDC42EP2_O	0.920879
CDC42EP3_O	2.22138
CDH10_O	1.72924
CDH11_O	2.04924
CDH12_O	1.32811
CDH13_O	2.14209
CDH16_O	2.65971
CDH23_O	2.5997
CDH24_O	2.39381
CDH4_O	1.43153
CDH8_O	1.77542
CDK18_O	2.01187
CDK20_O	2.05044
CDK3_O	2.02328
CDK5R1_O	2.02963
CDK5_O	2.80605
CDKL2_O	2.06687
CDKL3_O	1.97994
CDKL5_O	2.71916
CDKN1A_O	2.54902
CDKN2D_O	1.40512
CDR2L_O	2.15523
CDYL2_O	1.59419
CEBPA_O	1.89199
CEBPD_O	1.56111
CECR6_O	1.69566
CELF5_O	1.8972
CELSR3_O	2.09972
CEND1_O	1.80937
CENPBD1_O	2.36494
CENPM_O	2.16042
CENPP_O	2.49131
CENPW_O	1.50584
CEP104_O	2.44303
CEP112_O	2.5815
CEP128_O	2.42786
CEP152_O	2.18684
CEP164_O	2.44896
CEP72_O	2.47646
CEP85L_O	2.5443
CERS1_O	2.43194
CES3_O	2.79866
CGNL1_O	2.41309
CGN_O	1.78669
CGREF1_O	2.09483
CHAC2_O	1.70123
CHDH_O	1.63599
CHIC1_O	2.2129
CHIC2_O	1.63471
CHODL_O	2.4572
CHP2_O	2.0154
CHPF2_O	2.65829
CHPF_O	2.62203
CHRNA1_O	1.8972
CHRNA3_O	2.29146
CHRNA5_O	2.73263
CHST3_O	2.78646
CHST6_O	1.7848
CHST8_O	0.684015
CHST9_O	1.42889
CHTF18_O	2.91376
CHURC1-FNTB_O	2.22299
CIB1_O	1.72132
CITED4_O	1.63267
CKLF_O	2.04924
CLASRP_O	2.76033
CLCN2_O	2.53517
CLDN15_O	1.83779
CLDN19_O	2.26282
CLDN3_O	2.70854
CLEC16A_O	1.54563
CLEC18B_O	2.02461
CLEC18C_O	2.5736
CLEC2D_O	1.40512
CLEC4E_O	0.928404
CLIP4_O	2.17817
CLK4_O	2.59335
CLMP_O	2.56208
CLN8_O	2.09409
CLP1_O	2.56969
CLRN1_O	1.91769
CLYBL_O	1.62504
CMTM8_O	1.23481
CNIH2_O	1.73539
CNKSR2_O	2.08523
CNN1_O	2.43018
CNO_O	2.3736
CNR1_O	1.60767
CNRIP1_O	1.15902
CNTN2_O	2.23543
CNTN4_O	2.2129
CNTNAP1_O	2.62203
CNTNAP3B_O	2.7073
CNTRL_O	2.36151
COBLL1_O	1.54841
COG1_O	1.8972
COL11A2_O	1.8883
COL21A1_O	1.74525
COL7A1_O	1.61957
COL9A1_O	2.15897
COL9A2_O	2.04728
COL9A3_O	2.24284
COMT_O	2.89095
COQ10B_O	2.80666
COQ6_O	1.74525
CORO2A_O	1.55834
CORO2B_O	1.32811
CORO7_O	2.52813
COX19_O	2.82851
COX6B2_O	2.01292
CPAMD8_O	1.88441
CPEB2_O	2.28756
CPEB3_O	1.77772
CPEB4_O	2.44009
CPLX1_O	1.76271
CPLX2_O	1.47571
CPNE7_O	1.49309
CPNE8_O	2.22299
CPPED1_O	2.27818
CPQ_O	1.98878
CPT1B_O	2.32098
CREB3L1_O	2.04163
CREB5_O	1.72132
CRELD2_O	1.46478
CRHR1_O	1.36829
CRIPAK_O	1.42409
CRTAC1_O	1.81203
CRTC1_O	2.31879
CRTC2_O	2.07523
CRTC3_O	2.34213
CRYAB_O	2.14024
CRYBB2_O	1.96639
CRYL1_O	2.44664
CRYM_O	2.46542
CSAD_O	1.7331
CSF1_O	2.29373
CSN3_O	2.49572
CSRNP1_O	1.78249
CSRP1_O	1.53584
CST2_O	2.19285
CTBS_O	2.38584
CTC1_O	2.24361
CTDP1_O	2.43328
CTF1_O	1.87637
CTH_O	1.7608
CTIF_O	1.86392
CTNNA3_O	1.57037
CTNS_O	2.01682
CTSL2_O	2.31285
CTTNBP2_O	2.17218
CTU2_O	1.87505
CUEDC1_O	1.87418
CUL9_O	2.4922
CUX2_O	1.48801
CWC25_O	2.54532
CX3CL1_O	1.80301
CXCL5_O	1.07546
CXorf22_O	2.02059
CXorf23_O	2.73875
CXorf30_O	1.72524
CXorf40A_O	1.9599
CXorf57_O	2.83919
CYB561D1_O	2.04728
CYB5D2_O	2.30159
CYB5R1_O	2.27515
CYB5R2_O	2.60784
CYB5RL_O	2.31071
CYBASC3_O	1.89467
CYBRD1_O	2.47915
CYP27C1_O	2.02328
CYP39A1_O	1.12756
CYP4A11_O	1.80937
CYP4V2_O	1.69147
CYP7B1_O	2.54659
CYTH3_O	2.5815
D2HGDH_O	2.2807
D4S234E_O	2.56208
DAAM2_O	1.62755
DAB2_O	2.42849
DACT1_O	1.94196
DACT2_O	1.51548
DACT3_O	0.999043
DAGLA_O	1.56361
DAND5_O	1.84967
DARC_O	1.20398
DBF4B_O	2.08523
DBNDD1_O	1.95478
DBNDD2_O	1.70773
DBP_O	1.76271
DCAF12L1_O	2.21847
DCAF4_O	2.01396
DCBLD1_O	2.06687
DCC_O	1.94662
DCHS1_O	2.4201
DCLRE1C_O	2.16731
DCPS_O	2.25923
DDHD1_O	2.5631
DDIT3_O	1.83014
DDX26B_O	2.37901
DDX28_O	1.45192
DDX51_O	1.73539
DDX55_O	2.2416
DDX58_O	2.39156
DDX60_O	1.8523
DECR2_O	2.25812
DEM1_O	1.61957
DENND1B_O	1.55162
DENND4A_O	2.86013
DEPDC5_O	2.741
DEPTOR_O	1.14545
DERL3_O	1.26156
DFFB_O	2.14024
DFNA5_O	2.51784
DFNB31_O	2.01838
DFNB59_O	1.34905
DGAT1_O	1.82638
DGCR14_O	1.23147
DGCR6_O	1.04239
DGKB_O	2.55553
DGKD_O	2.13491
DGKE_O	1.5286
DGKQ_O	2.12954
DHFRL1_O	2.12893
DHODH_O	2.21684
DHRS11_O	2.07366
DHRS12_O	2.42146
DHRS4L2_O	2.19077
DHRS7B_O	1.80557
DHX34_O	2.54117
DHX37_O	1.86689
DIEXF_O	1.78808
DIP2C_O	2.85176
DIRAS2_O	1.75566
DISP1_O	2.10254
DLC1_O	1.40512
DLGAP1_O	1.61341
DLL4_O	1.1912
DMC1_O	2.44896
DMRTA1_O	1.94662
DNAAF3_O	0.838658
DNAH14_O	2.57518
DNAH6_O	1.95852
DNAH7_O	1.42889
DNAJB12_O	2.52939
DNAJC17_O	2.77024
DNAJC22_O	0.808098
DNAJC27_O	2.06002
DNAJC28_O	1.62989
DNAJC30_O	1.61732
DNAJC6_O	1.53824
DNASE1_O	1.93887
DNASE2_O	2.58436
DNER_O	1.72524
DNHD1_O	1.77322
DOCK3_O	1.95478
DOCK4_O	2.69071
DOCK5_O	1.7848
DOCK6_O	2.67109
DOHH_O	1.71867
DOK4_O	1.70388
DOK5_O	2.73875
DOPEY2_O	2.01396
DPH1_O	2.60266
DPM2_O	2.27818
DPP7_O	2.23543
DPPA2_O	1.57364
DPY19L2_O	2.57922
DRAM1_O	1.44235
DRD2_O	2.25923
DSCR6_O	2.0087
DSEL_O	1.41668
DTNA_O	2.46304
DTNBP1_O	1.41149
DTWD2_O	2.77581
DTX2_O	2.35649
DTX3L_O	1.77542
DUS2L_O	2.50069
DUSP10_O	1.81203
DUSP18_O	1.39456
DUSP19_O	2.41887
DUSP1_O	1.94354
DUSP4_O	1.7608
DUSP5_O	2.09818
DUSP7_O	2.50332
DUSP8_O	1.24815
DUSP9_O	1.96498
DYX1C1_O	2.1083
DZANK1_O	1.86969
DZIP1L_O	2.26905
E2F2_O	2.17218
E2F8_O	2.001
E4F1_O	0.909037
EBF1_O	1.60141
EBF2_O	1.30111
EBF3_O	2.02158
EBF4_O	2.14024
ECE2_O	2.68137
ECHDC2_O	2.2129
EDA2R_O	2.29373
EDARADD_O	1.66668
EDA_O	1.80937
EDN1_O	2.30291
EDNRA_O	1.80459
EDNRB_O	1.41149
EEFSEC_O	1.6624
EFCAB1_O	1.82393
EFCAB3_O	2.6549
EFCAB4B_O	2.30538
EFHA2_O	1.70123
EFHC2_O	1.95852
EFHD1_O	2.24361
EGFL8_O	0.632611
EGFR_O	1.97067
EGF_O	2.58602
EGR1_O	1.70773
EHD3_O	2.12367
EHHADH_O	2.33118
EID2B_O	2.89472
EID3_O	2.19439
EIF5A2_O	1.96241
ELAC1_O	1.91769
ELAVL2_O	2.59678
ELAVL3_O	2.3177
ELAVL4_O	1.8137
ELF3_O	2.28997
ELFN1_O	2.54117
ELMO1_O	1.83779
ELMOD1_O	1.33769
ELMOD3_O	2.19077
ELOVL2_O	2.18577
EME1_O	2.45478
EMID1_O	2.27285
EMILIN2_O	1.49942
EML2_O	1.67246
EMP1_O	1.10266
EMP3_O	1.99117
ENDOD1_O	1.7331
ENDOG_O	2.01029
ENDOV_O	1.82262
ENGASE_O	1.35432
ENHO_O	1.78249
ENOSF1_O	2.31387
ENOX1_O	1.1912
ENPP4_O	2.50513
ENPP5_O	0.705459
ENTPD5_O	2.43236
EPB41L3_O	2.74792
EPB41L4B_O	0.827151
EPG5_O	2.51509
EPHA4_O	1.59614
EPHA6_O	1.97504
EPHB1_O	1.60767
EPHB6_O	1.75323
EPHX1_O	1.47772
EPM2A_O	2.40316
EPPK1_O	1.67514
EPS8L2_O	0.95225
EPS8_O	2.08928
ERBB4_O	1.60767
ERC2_O	1.26605
ERCC4_O	2.43136
ERCC6_O	1.91124
ERICH1_O	2.24954
ERMAP_O	2.43419
ERO1LB_O	2.05254
ERV3-1_O	3.08246
ERVMER34-1_O	1.83212
ESPN_O	2.10125
ESRRG_O	1.46759
ETNK2_O	1.84324
ETS2_O	1.88666
ETV3_O	2.23882
ETV6_O	1.44235
EVC2_O	1.64135
EVC_O	2.07688
EVI5L_O	2.7937
EXD3_O	2.27515
EXOC8_O	2.17398
EXOSC4_O	1.83212
EYA2_O	1.88666
F3_O	2.11592
F8A1_O	2.07416
FAAH_O	1.65017
FABP3_O	0.700188
FABP7_O	2.7304
FADS3_O	1.70388
FAH_O	1.48801
FAM100A_O	1.06893
FAM105A_O	1.74525
FAM107A_O	1.97504
FAM109A_O	1.87068
FAM110A_O	2.4572
FAM110C_O	0.892925
FAM115C_O	2.133
FAM116B_O	2.62649
FAM120C_O	1.87637
FAM122A_O	2.2
FAM122C_O	2.39381
FAM123B_O	1.94196
FAM126B_O	2.24722
FAM131A_O	2.5582
FAM13C_O	2.14931
FAM151B_O	0.808098
FAM156A_O	2.19775
FAM157A_O	1.70123
FAM160A2_O	2.03714
FAM160B2_O	2.49004
FAM161B_O	1.73107
FAM162B_O	1.98459
FAM173B_O	2.12169
FAM174A_O	1.51884
FAM174B_O	1.61065
FAM185A_O	2.27818
FAM188B_O	1.71054
FAM189A1_O	1.62504
FAM18A_O	1.81203
FAM18B2_O	2.56645
FAM195A_O	2.09136
FAM198B_O	2.19873
FAM203A_O	2.17939
FAM211B_O	1.94662
FAM212B_O	1.25189
FAM214A_O	2.01029
FAM214B_O	2.90255
FAM218A_O	1.14966
FAM21A_O	2.7304
FAM21B_O	2.66363
FAM22D_O	1.31206
FAM3A_O	1.47772
FAM40B_O	2.7825
FAM46B_O	1.75903
FAM47E-STBD1_O	2.67202
FAM49A_O	2.31071
FAM50B_O	1.49942
FAM53B_O	2.34691
FAM54A_O	1.2076
FAM57B_O	1.69383
FAM58A_O	1.8972
FAM59B_O	2.55394
FAM65A_O	2.05596
FAM65B_O	1.50584
FAM72B_O	3.19297
FAM73B_O	1.68925
FAM82A1_O	1.39078
FAM83G_O	1.21876
FAM83H_O	2.42709
FAM84A_O	1.69383
FAM86B1_O	1.87306
FAM86B2_O	3.33222
FANCB_O	2.74274
FANCE_O	1.90981
FANK1_O	2.67701
FAP_O	1.61732
FAR2_O	1.41668
FARP2_O	1.93212
FAS_O	1.51159
FAT3_O	2.49131
FAXC_O	1.49675
FBF1_O	1.53055
FBLIM1_O	2.52384
FBLN2_O	2.56551
FBRSL1_O	2.91083
FBXL13_O	1.42064
FBXL15_O	1.47162
FBXL18_O	2.03972
FBXL2_O	2.43676
FBXL6_O	1.28679
FBXO16_O	2.08928
FBXO25_O	2.3691
FBXO27_O	2.64596
FBXO31_O	1.98993
FBXO36_O	1.32498
FBXO43_O	1.29022
FBXO44_O	2.24861
FBXO48_O	2.77844
FBXO4_O	2.17398
FBXO8_O	2.67967
FBXO9_O	2.68053
FCAR_O	1.81507
FCGRT_O	2.65766
FCHO1_O	1.68747
FDX1L_O	1.83212
FDXACB1_O	1.64482
FES_O	1.74683
FGGY_O	2.09972
FHIT_O	1.46478
FHOD1_O	1.23147
FICD_O	2.10428
FILIP1_O	1.76586
FIZ1_O	2.00599
FJX1_O	0.920879
FKBP1B_O	2.91516
FKBPL_O	0.635107
FKRP_O	1.84099
FLYWCH1_O	2.66432
FMNL3_O	1.44888
FNDC4_O	2.58289
FNTB_O	1.34458
FOLR1_O	1.79848
FOSL2_O	2.17096
FOXA1_O	1.71329
FOXC2_O	1.32811
FOXG1_O	1.11551
FOXJ2_O	2.24489
FOXN4_O	2.39525
FOXO4_O	2.48605
FPGT_O	2.04305
FRA10AC1_O	2.70241
FRMD4A_O	2.15523
FRRS1L_O	1.70545
FRS3_O	1.99277
FSIP1_O	1.06361
FSTL3_O	0.95225
FST_O	1.80683
FUK_O	1.66668
FUT10_O	1.98459
FUT1_O	1.46478
FUT2_O	1.67002
FUT4_O	1.68804
FUT6_O	1.53992
FXYD5_O	1.83212
FYCO1_O	2.44009
FZD1_O	2.56208
FZD4_O	2.66786
FZD9_O	1.55565
GABBR1_O	2.21847
GABPB2_O	2.22802
GABRA2_O	1.73983
GABRB2_O	2.19621
GABRB3_O	1.94949
GABRQ_O	1.69147
GADD45B_O	1.75903
GADD45G_O	1.79445
GAL3ST3_O	1.28434
GAL3ST4_O	2.17218
GALK2_O	1.93212
GALM_O	2.56087
GALNS_O	1.9243
GALNT10_O	1.79109
GALNT13_O	2.55015
GALNT4_O	1.8883
GAMT_O	1.38343
GANC_O	1.62504
GAN_O	2.86114
GAP43_O	1.88188
GARNL3_O	1.24815
GAS7_O	1.24573
GAS8_O	1.87215
GATM_O	1.68493
GATSL3_O	1.49675
GBA_O	1.33316
GBP4_O	1.60767
GBP5_O	1.10266
GCAT_O	0.866432
GCH1_O	1.94354
GCHFR_O	1.30328
GCLM_O	2.43562
GCNT2_O	2.09818
GCNT3_O	1.13659
GCNT4_O	1.6786
GDF7_O	1.55834
GDPD5_O	1.1224
GEMIN7_O	2.67278
GEM_O	2.22585
GEN1_O	2.56844
GFPT2_O	2.89271
GGT1_O	2.02688
GIN1_O	2.17683
GINS3_O	2.46367
GK5_O	2.36328
GK_O	2.26086
GLB1L2_O	2.78397
GLB1L_O	2.47313
GLCE_O	2.34762
GLI2_O	2.50934
GLI4_O	1.3315
GLRB_O	2.51868
GLRX2_O	1.26605
GLT1D1_O	2.13191
GLT25D2_O	2.7681
GLT8D2_O	1.25189
GLTSCR1_O	1.99399
GLUD2_O	2.05596
GLYATL1_O	1.37974
GMIP_O	2.32558
GMPPA_O	2.09576
GMPPB_O	2.60412
GNB1L_O	2.29536
GNB3_O	1.23725
GNG11_O	1.79109
GNG7_O	2.32392
GNL1_O	2.71313
GNRH1_O	1.92053
GOLGA1_O	2.0087
GOLGA6L10_O	1.66668
GP6_O	1.34905
GPA33_O	1.68747
GPATCH1_O	2.13491
GPATCH3_O	0.705459
GPATCH4_O	1.49675
GPCPD1_O	1.92198
GPD1L_O	1.67399
GPKOW_O	2.58289
GPLD1_O	1.36673
GPR126_O	1.79109
GPR135_O	1.68493
GPR137B_O	2.61162
GPR137C_O	2.46166
GPR153_O	2.51142
GPR176_O	2.3662
GPR64_O	1.41149
GPR82_O	1.84417
GPRASP1_O	2.13747
GRAMD1B_O	1.56651
GRAMD1C_O	1.8523
GRB14_O	2.57518
GRB7_O	2.32558
GREM1_O	1.80683
GRIA3_O	1.88979
GRIA4_O	2.33488
GRIK1_O	1.55565
GRIK2_O	1.13389
GRIP2_O	1.90134
GRTP1_O	2.04405
GSDMB_O	1.87816
GSDMC_O	1.57364
GSDMD_O	2.53411
GSG1_O	2.20472
GSG2_O	2.35045
GSTT1_O	1.84099
GTF2H5_O	2.84619
GTF2IRD2_O	2.52713
GUCA1B_O	1.60141
GYPC_O	2.81446
H2AFJ_O	2.12169
H2BFM_O	1.60767
HAPLN3_O	2.10254
HARBI1_O	2.10125
HAUS7_O	1.50238
HAUS8_O	2.15096
HCFC2_O	1.79646
HCN3_O	1.45558
HDAC10_O	1.43411
HDAC11_O	1.71329
HDAC4_O	2.29942
HDDC3_O	2.49467
HDHD3_O	2.63797
HDX_O	2.42146
HEATR5A_O	2.45046
HECW2_O	1.42409
HELB_O	1.5837
HELQ_O	2.37672
HEMK1_O	1.91769
HENMT1_O	1.84417
HERC3_O	1.91769
HES3_O	2.42146
HFM1_O	1.62178
HHAT_O	2.80398
HHIPL1_O	1.56111
HHIP_O	2.37149
HIF3A_O	2.88115
HIRIP3_O	2.30764
HIST1H1B_O	1.5286
HIST1H1C_O	2.99782
HIST1H2BC_O	2.07054
HIST1H2BG_O	2.0087
HIST1H4C_O	1.75177
HIST2H2BE_O	2.75759
HIST2H4A_O	2.91301
HIST2H4B_O	2.91301
HIST3H2A_O	2.8268
HIVEP2_O	1.75785
HLA-DOA_O	2.22224
HLA-DPB1_O	1.86392
HLA-DQB1_O	1.76394
HLA-DRB1_O	2.5631
HMBOX1_O	2.90549
HMCN1_O	2.33862
HMGCLL1_O	2.4201
HMOX1_O	2.52813
HOMER2_O	2.46367
HOOK2_O	1.34458
HOXB7_O	1.58644
HPCAL1_O	2.34865
HPDL_O	2.48764
HPN_O	1.49086
HPS5_O	2.08928
HPS6_O	2.59335
HS3ST3A1_O	2.41887
HS3ST3B1_O	2.81211
HSD11B1L_O	2.74859
HSD17B13_O	1.24815
HSD17B14_O	2.1267
HSD17B2_O	2.08058
HSPA12A_O	1.53438
HSPA2_O	1.00721
HSPA4L_O	2.1887
HSPBAP1_O	2.31879
HTR1B_O	2.26905
HTRA3_O	2.01029
HUNK_O	1.77991
HYAL1_O	2.20816
HYDIN_O	2.14411
HYI_O	2.23882
HYLS1_O	2.79683
IBA57_O	2.27285
ICA1L_O	1.48005
ICA1_O	1.1523
IER2_O	2.57668
IER5_O	2.11911
IFFO1_O	2.20816
IFI16_O	1.63267
IFI27L1_O	1.89467
IFI27L2_O	1.65017
IFI6_O	1.44235
IFIT1_O	2.16853
IFIT5_O	2.14559
IFNAR2_O	2.13491
IGDCC4_O	2.62649
IGHMBP2_O	2.44303
IGSF1_O	2.15333
IGSF9B_O	1.44622
IKBKB_O	2.60266
IKBKG_O	1.86689
IKZF2_O	2.86013
IKZF4_O	2.51234
IL11RA_O	2.32754
IL12RB1_O	1.65606
IL15_O	1.90722
IL17D_O	2.37672
IL17RA_O	1.34022
IL17RB_O	1.05617
IL17RC_O	2.14411
IL18BP_O	2.9859
IL27RA_O	1.30524
IL28RA_O	2.19077
IL4R_O	1.62504
IL6R_O	2.3043
IMMP2L_O	3.2272
IMPG1_O	2.19077
INMT_O	2.35649
INO80B_O	1.38343
INO80D_O	2.38584
INO80_O	2.2028
INPP1_O	2.32987
INPP5D_O	1.53584
INPP5E_O	2.24722
INPP5K_O	2.15333
INSM1_O	2.69071
IPO13_O	2.07249
IPPK_O	2.44896
IQCA1_O	1.03039
IQCC_O	1.99982
IQCE_O	2.15668
IQCG_O	2.05851
IQCH_O	1.39889
IQGAP3_O	2.50758
IQSEC2_O	2.25923
IQUB_O	1.84563
IRAK1BP1_O	2.33488
IRAK4_O	1.89936
IRF1_O	2.04405
IRF2BP1_O	2.59161
IRF2_O	2.46239
IRF7_O	2.2028
IRF9_O	3.0015
IRGM_O	1.29485
IRS2_O	2.72508
IRS4_O	1.52403
IRX3_O	2.44484
ISG15_O	2.991
ISM1_O	1.45192
ISPD_O	2.35045
ISY1-RAB43_O	3.27979
ITGA2_O	2.48332
ITGA3_O	1.56837
ITGA4_O	1.70123
ITGA7_O	2.55989
ITGA9_O	1.7848
ITM2A_O	2.02158
ITPA_O	2.96421
ITPKC_O	1.78808
ITPR1_O	1.62504
ITPR2_O	1.93534
ITPRIPL1_O	1.73983
ITSN2_O	1.68108
JAK3_O	1.30938
JAZF1_O	2.001
JMJD4_O	2.36805
JMJD5_O	1.72132
JMJD7-PLA2G4B_O	1.08665
JOSD2_O	1.79109
JPH3_O	2.05254
JRKL_O	2.5997
JRK_O	2.70618
JUNB_O	1.40766
KAL1_O	2.48908
KANK2_O	2.49795
KANSL1L_O	2.35798
KAT2B_O	2.26597
KBTBD3_O	1.95657
KBTBD8_O	2.45478
KCNA4_O	1.90474
KCNA6_O	1.85708
KCNAB2_O	1.50238
KCNC4_O	1.99117
KCNG1_O	2.11911
KCNH2_O	2.22492
KCNJ11_O	2.05487
KCNJ18_O	2.69619
KCNJ4_O	1.57364
KCNK2_O	2.67202
KCNMA1_O	2.17581
KCNN2_O	2.3004
KCNQ4_O	1.80557
KCP_O	2.73263
KCTD12_O	2.60412
KCTD13_O	3.10239
KCTD18_O	1.94014
KCTD21_O	1.66668
KDELR3_O	2.07416
KDM1B_O	2.4647
KDM4D_O	1.63471
KEL_O	1.48942
KHDC1_O	2.42471
KHK_O	2.2975
KIAA0226_O	2.37465
KIAA0240_O	2.34762
KIAA0247_O	1.45896
KIAA0284_O	2.15523
KIAA0408_O	2.48908
KIAA0513_O	2.26597
KIAA0556_O	2.62122
KIAA0564_O	2.53202
KIAA0754_O	2.4647
KIAA0895L_O	2.30291
KIAA0895_O	2.74703
KIAA0913_O	2.17495
KIAA1107_O	1.87068
KIAA1244_O	2.33346
KIAA1257_O	0.995774
KIAA1274_O	2.28169
KIAA1328_O	1.75903
KIAA1377_O	2.01292
KIAA1407_O	2.18232
KIAA1456_O	2.22725
KIAA1462_O	1.23147
KIAA1530_O	1.79848
KIAA1598_O	2.38791
KIAA1804_O	2.74164
KIAA2018_O	2.48181
KIAA2026_O	2.68487
KIF13B_O	1.91384
KIF16B_O	2.8474
KIF17_O	1.69147
KIF24_O	2.32882
KIF5A_O	1.77991
KIF7_O	2.06516
KIF9_O	1.79646
KIFC3_O	2.06312
KIN_O	2.17817
KIRREL2_O	1.30938
KLF12_O	2.51388
KLF15_O	2.13618
KLF16_O	1.80937
KLF7_O	1.44622
KLHDC7A_O	1.63805
KLHDC8A_O	2.47081
KLHDC9_O	2.14769
KLHL17_O	1.01215
KLHL18_O	2.69338
KLHL21_O	1.8194
KLHL25_O	2.47793
KLHL26_O	2.35798
KLHL36_O	1.94014
KLHL4_O	2.09576
KLRD1_O	2.7073
KLRG1_O	2.88115
KNDC1_O	1.42889
KRBA1_O	1.82077
KRBA2_O	2.27515
KREMEN1_O	2.93955
KRT10_O	2.00298
KSR1_O	2.44303
KTI12_O	2.30668
L1CAM_O	1.54563
L1TD1_O	1.71054
L3MBTL1_O	1.24815
LACE1_O	2.60784
LACTB2_O	2.21978
LAGE3_O	1.63805
LAIR1_O	1.92198
LAMP3_O	1.53992
LBH_O	1.75476
LCTL_O	2.05596
LDB2_O	2.60412
