Gene	Expression
ADCY1_J	1.81102
ADCY2_J	2.31515
ADCY3_J	2.65996
ADCY7_J	1.31925
ADCY9_J	1.893
ADC_J	2.42245
ADHFE1_J	1.71667
ADORA1_J	2.07631
ADORA2B_J	2.35545
ADRA2B_J	1.62231
AFAP1_J	2.20123
AFF3_J	1.41326
AGAP8_J	1.67625
AGAP9_J	2.15183
AGA_J	2.5222
AGMAT_J	1.82213
AGPAT2_J	1.77495
AGXT2L2_J	2.61307
AGXT_J	0.591379
AHSA2_J	2.53223
AIM2_J	1.78796
AJAP1_J	2.62292
AK1_J	2.46706
AK7_J	2.02609
AKAP5_J	1.40885
AKAP6_J	1.36028
AKD1_J	2.38656
AKNA_J	1.69644
ALDH1L1_J	2.15069
ALDH8A1_J	1.37251
ALG14_J	2.30658
ALG1L2_J	2.48416
ALKBH3_J	2.44648
ALKBH6_J	1.29628
ALPK3_J	1.60021
ALS2CR8_J	2.0522
ALX1_J	1.35732
AMDHD1_J	1.32747
AMDHD2_J	2.14124
AMIGO3_J	1.69323
AMPH_J	2.32847
AMY2B_J	1.30962
ANAPC2_J	2.68209
ANGPTL2_J	1.72828
ANK2_J	1.32205
ANKHD1-EIF4EBP3_J	2.27162
ANKLE1_J	1.60021
ANKRA2_J	2.12701
ANKRD13B_J	1.91645
ANKRD13D_J	2.24284
ANKRD16_J	1.79833
ANKRD18A_J	2.0648
ANKRD35_J	2.18133
ANKRD36B_J	2.47803
ANKRD36_J	2.7644
ANKRD39_J	1.50286
ANKRD42_J	1.86728
ANKRD45_J	2.02328
ANKRD52_J	2.4389
ANKRD54_J	1.76181
ANKRD6_J	2.12701
ANKRD9_J	1.78511
ANKS1B_J	1.38471
ANKS3_J	2.09329
ANO5_J	2.25131
ANO8_J	2.32847
ANXA3_J	2.0751
AP1G2_J	2.52438
AP1S3_J	1.40336
AP4B1_J	2.41263
AP5B1_J	2.23839
AP5S1_J	1.31663
AP5Z1_J	1.94144
APBA1_J	1.56361
APBA3_J	2.95324
APCDD1_J	2.44235
APITD1-CORT_J	2.20872
APLF_J	1.51074
APOBEC3B_J	2.25473
APOBEC3D_J	1.30276
APOLD1_J	2.13618
APOM_J	1.28759
APOOL_J	2.44848
ARAP2_J	1.04239
ARGFX_J	1.48866
ARHGAP10_J	2.21723
ARHGAP11B_J	1.36852
ARHGAP18_J	2.25473
ARHGAP24_J	2.66486
ARHGAP26_J	1.76493
ARHGAP28_J	2.34782
ARHGAP29_J	1.9726
ARHGAP33_J	2.20749
ARHGAP39_J	2.50227
ARHGAP44_J	2.2821
ARHGAP4_J	1.37826
ARHGAP6_J	2.38791
ARHGAP8_J	1.64844
ARHGEF15_J	2.02328
ARHGEF16_J	2.04684
ARHGEF19_J	1.84404
ARHGEF26_J	2.47492
ARHGEF3_J	1.83437
ARHGEF4_J	0.867936
ARHGEF6_J	1.30661
ARL13B_J	2.25055
ARL17A_J	2.39711
ARL4D_J	2.61942
ARL6_J	2.60836
ARMC2_J	1.96683
ARMC3_J	2.31855
ARMC4_J	2.58369
ARMC5_J	2.05755
ARMC7_J	2.19259
ARMCX4_J	1.87602
ARMCX5-GPRASP2_J	2.32599
ARMCX5_J	2.49131
ARNTL2_J	2.17302
ARNTL_J	2.06795
ARPM1_J	1.25406
ARRB1_J	1.25147
ARRDC1_J	2.17929
ARRDC2_J	2.04322
ARSA_J	1.46776
ARSD_J	2.64006
ARSE_J	1.96012
ARSG_J	2.04992
ARSI_J	0.609889
ART5_J	0.990808
AR_J	1.91847
ASAH2B_J	2.31855
ASB6_J	2.65583
ASB8_J	2.69653
ASB9_J	1.45548
ASCL1_J	1.0881
ASIC4_J	1.34022
ASPHD2_J	2.02328
ASTE1_J	2.16024
ASXL2_J	2.42675
ASXL3_J	1.73288
ATAD3B_J	2.44361
ATAD3C_J	1.39142
ATCAY_J	1.79833
ATF5_J	1.84574
ATF7IP2_J	2.01229
ATG10_J	2.20472
ATG2A_J	1.89693
ATG2B_J	2.54532
ATG4A_J	2.24284
ATG7_J	2.40383
ATHL1_J	1.16613
ATL1_J	2.43747
ATP10D_J	2.18133
ATP1A2_J	2.66956
ATP1B2_J	1.98484
ATP5J2-PTCD1_J	2.1298
ATP5S_J	2.7091
ATP7A_J	2.20632
ATP8A1_J	2.28727
ATP9B_J	2.78397
ATPAF2_J	2.16773
ATRIP_J	2.41963
ATRNL1_J	2.60149
ATXN7L1_J	2.13905
B3GALT1_J	2.21184
B3GAT1_J	2.32599
B3GNTL1_J	2.05616
B9D2_J	1.36852
BACE2_J	2.63293
BACH2_J	1.64135
BAHD1_J	2.691
BAI2_J	1.87994
BAIAP2L1_J	2.71443
BBS12_J	2.47392
BCDIN3D_J	2.28304
BCHE_J	2.44484
BCL11A_J	1.61791
BCL2L2_J	1.84151
BCL2_J	1.44638
BCOR_J	2.08121
BCS1L_J	2.83479
BDH1_J	2.47098
BEND4_J	1.80812
BEND5_J	2.25796
BEND6_J	1.78986
BEND7_J	2.39082
BEX2_J	2.73197
BICD1_J	1.8853
BLVRB_J	2.71829
BLZF1_J	2.32304
BMI1_J	2.60994
BMP2_J	1.37997
BMPER_J	2.42735
BMPR1B_J	2.53536
BMPR2_J	2.59161
BNIP1_J	2.72525
BOK_J	2.04992
BOLA1_J	1.54097
BRCA2_J	2.40924
BRPF1_J	2.72802
BRSK1_J	2.29842
BRSK2_J	2.28599
BST2_J	1.73107
BTBD11_J	1.14458
BTBD19_J	1.02777
BTBD9_J	1.74446
BTC_J	1.65851
BTD_J	2.311
BTN3A1_J	2.25884
BTN3A2_J	1.52593
BVES_J	1.84404
BZRAP1_J	1.74178
C10orf12_J	2.47492
C10orf25_J	2.09498
C10orf35_J	0.824862
C10orf88_J	2.84556
C11orf24_J	2.30391
C11orf41_J	1.70895
C11orf48_J	2.50321
C11orf63_J	2.05755
C11orf67_J	1.95599
C11orf80_J	2.24032
C11orf82_J	2.66694
C11orf83_J	2.22266
C11orf9_J	2.18551
C12orf26_J	1.97613
C12orf34_J	2.0597
C12orf52_J	2.62174
C12orf53_J	2.09038
C12orf5_J	1.94897
C12orf60_J	2.35453
C12orf73_J	2.62961
C14orf102_J	2.39381
C14orf149_J	1.9909
C14orf178_J	1.20933
C14orf28_J	2.07999
C14orf37_J	2.46073
C14orf43_J	1.97697
C14orf80_J	2.82131
C14orf93_J	1.93359
C15orf33_J	1.8853
C15orf39_J	1.53275
C15orf61_J	1.47214
C15orf63_J	2.04536
C16orf46_J	2.22461
C16orf55_J	1.95361
C16orf7_J	2.26623
C16orf91_J	1.33228
C17orf100_J	1.35074
C17orf108_J	3.03139
C17orf51_J	1.61791
C17orf53_J	1.24028
C17orf56_J	2.12316
C17orf59_J	1.29342
C17orf65_J	1.78152
C17orf90_J	1.80937
C18orf8_J	2.33283
C19orf24_J	2.08714
C19orf26_J	1.66831
C19orf40_J	2.19259
C19orf44_J	1.51528
C19orf47_J	2.30068
C19orf52_J	2.66956
C19orf54_J	1.84151
C19orf55_J	2.14411
C19orf77_J	1.56361
C1QTNF3_J	1.58267
C1QTNF6_J	2.10067
C1R_J	1.7255
C1orf112_J	2.35173
C1orf124_J	2.35997
C1orf135_J	2.51061
C1orf159_J	2.16537
C1orf187_J	1.42658
C1orf201_J	2.09919
C1orf210_J	1.05653
C1orf212_J	2.37994
C1orf216_J	2.17929
C1orf21_J	2.6411
C1orf226_J	2.16537
C1orf233_J	1.58802
C1orf31_J	2.69428
C1orf35_J	1.36447
C1orf50_J	2.05412
C1orf51_J	2.11188
C1orf54_J	1.95599
C1orf56_J	1.91989
C1orf74_J	1.81362
C1orf88_J	1.60475
C20orf132_J	0.955643
C20orf194_J	2.30658
C20orf196_J	1.91315
C20orf7_J	2.5055
C20orf94_J	1.76772
C20orf96_J	2.24612
C21orf62_J	0.92687
C22orf25_J	1.87068
C22orf32_J	2.79342
C22orf40_J	2.89213
C22orf46_J	1.81778
C2CD3_J	2.63592
C2orf18_J	2.34891
C2orf42_J	2.15641
C2orf63_J	2.50381
C2orf72_J	1.87404
C2orf76_J	2.03731
C2orf81_J	1.86443
C3orf14_J	1.70256
C3orf18_J	2.0943
C3orf62_J	1.69323
C3orf64_J	1.45216
C3orf67_J	2.71038
C3orf70_J	2.81267
C4orf19_J	1.54681
C4orf33_J	1.55032
C4orf47_J	1.84946
C4orf48_J	2.43084
C5_J	2.51688
C5orf34_J	2.86189
C5orf38_J	2.58249
C5orf42_J	2.54214
C5orf4_J	2.25884
C5orf55_J	1.28043
C6orf136_J	2.30658
C6orf165_J	1.71996
C6orf170_J	2.42675
C6orf1_J	1.75652
C6orf70_J	2.92714
C7orf10_J	1.9083
C7orf23_J	2.03616
C7orf25_J	1.95798
C7orf31_J	1.48596
C7orf43_J	2.00599
C7orf55_J	2.77785
C7orf63_J	1.51074
C8orf31_J	1.42409
C8orf37_J	1.92992
C8orf38_J	1.35732
C8orf55_J	2.60063
C8orf82_J	1.5061
C9orf103_J	1.84709
C9orf156_J	2.52741
C9orf174_J	1.90197
C9orf3_J	2.43084
C9orf64_J	2.33178
C9orf85_J	2.59769
C9orf89_J	1.87816
C9orf9_J	2.4897
CA3_J	2.0033
CA5B_J	1.75436
CA8_J	1.75849
CABLES1_J	1.55419
CABP4_J	1.37032
CABYR_J	2.36569
CACNA1A_J	2.41379
CACNA2D2_J	2.39082
CACNB1_J	1.65341
CACNB3_J	1.77426
CACNG6_J	1.92554
CACNG7_J	1.73288
CADM2_J	1.43907
CADPS2_J	1.96012
CALCRL_J	0.910512
CALML4_J	1.2779
CAMK1D_J	2.18328
CAMK1G_J	1.39142
CAMK1_J	1.98668
CAMKK1_J	1.63913
CAMKV_J	2.49953
CAMSAP3_J	2.37885
CAMTA2_J	0.763049
CAND2_J	2.00599
CAPG_J	2.27978
CAPN10_J	2.06291
CAPN5_J	1.04239
CARD10_J	1.9909
CASC1_J	1.79608
CASKIN1_J	1.04239
CASP7_J	1.92554
CASP8_J	1.13557
CASR_J	1.39142
CATSPER2_J	1.30009
CAV2_J	1.80645
CBFA2T2_J	2.41379
CBR1_J	2.53106
CBX4_J	1.60475
CBX7_J	2.76359
CC2D1A_J	2.29343
CC2D1B_J	1.71092
CCBL1_J	2.25325
CCDC102A_J	1.42409
CCDC102B_J	1.50286
CCDC103_J	1.0881
CCDC106_J	1.23771
CCDC107_J	1.95213
CCDC109B_J	2.66486
CCDC112_J	2.02099
CCDC113_J	2.50906
CCDC120_J	2.12196
CCDC121_J	1.93359
CCDC122_J	2.12022
CCDC125_J	1.68747
CCDC134_J	2.15523
CCDC136_J	2.5153
CCDC142_J	2.67571
CCDC146_J	1.51528
CCDC148_J	2.09038
CCDC149_J	2.41379
CCDC150_J	2.83241
CCDC15_J	1.71996
CCDC164_J	1.83921
CCDC18_J	2.09919
CCDC28B_J	2.57942
CCDC30_J	1.56601
CCDC40_J	1.93763
CCDC51_J	1.17466
CCDC53_J	2.52741
CCDC57_J	1.30469
CCDC61_J	1.01771
CCDC66_J	3.05871
CCDC71L_J	2.29014
CCDC74A_J	2.60359
CCDC74B_J	2.03203
CCDC80_J	1.73107
CCDC84_J	2.06291
CCDC85A_J	2.0185
CCDC8_J	2.11036
CCDC94_J	1.69323
CCDC9_J	2.59572
CCKBR_J	1.25656
CCL5_J	0.910512
CCND3_J	2.10889
CCNE2_J	1.12582
CCRN4L_J	2.23093
CCS_J	1.86443
CCT6B_J	1.92332
CD109_J	1.69644
CD163_J	2.23721
CD248_J	2.14411
CD3EAP_J	1.57486
CD44_J	1.03655
CD4_J	1.58935
CD55_J	2.27594
CD58_J	2.22658
CD7_J	1.05653
CD83_J	2.11543
CDADC1_J	1.73645
CDAN1_J	2.5641
CDC42EP2_J	2.24032
CDC42EP3_J	2.01396
CDH10_J	1.63913
CDH11_J	1.76021
CDH12_J	1.45809
CDH13_J	1.72424
CDH16_J	1.9816
CDH18_J	2.06614
CDH23_J	2.71744
CDH24_J	2.09681
CDH5_J	1.11975
CDH8_J	1.23771
CDK18_J	1.22364
CDK20_J	2.08948
CDK3_J	1.32498
CDK5R1_J	2.14769
CDK5_J	2.64265
CDKL2_J	1.75849
CDKL3_J	1.72212
CDKL5_J	2.25796
CDKN1A_J	2.34011
CDKN2D_J	1.71208
CDR2L_J	2.3301
CDYL2_J	1.68747
CEBPA_J	2.01229
CEBPD_J	1.5219
CELF2_J	2.0522
CELF5_J	1.51074
CELSR3_J	1.54563
CEND1_J	1.89693
CENPBD1_J	2.12816
CENPM_J	2.54139
CENPP_J	2.28094
CEP104_J	2.49428
CEP112_J	2.76359
CEP128_J	2.15313
CEP152_J	2.42245
CEP164_J	2.13473
CEP72_J	1.57917
CEP85L_J	2.26623
CERS1_J	2.08714
CES3_J	2.57278
CGNL1_J	2.09038
CGN_J	1.9102
CGREF1_J	0.937696
CHAC2_J	1.48866
CHCHD10_J	2.4259
CHCHD6_J	2.51061
CHDH_J	1.96457
CHIC1_J	1.99399
CHMP4C_J	1.41099
CHN2_J	1.54681
CHP2_J	1.35378
CHPF2_J	2.49131
CHRD_J	1.9623
CHRNA3_J	1.46034
CHRNA5_J	2.27864
CHST11_J	2.57942
CHST15_J	2.6411
CHST3_J	2.11188
CHST6_J	1.6624
CHST9_J	2.16024
CHTF18_J	2.49724
CHURC1-FNTB_J	1.8853
CIB1_J	2.53628
CKLF_J	2.0889
CLASRP_J	2.10889
CLCN2_J	2.42245
CLDN16_J	1.58055
CLEC11A_J	0.80414
CLEC16A_J	2.10292
CLEC18C_J	1.34022
CLEC2D_J	1.98073
CLIP4_J	1.9726
CLK4_J	1.85743
CLMP_J	2.60149
CLN8_J	2.18328
CLP1_J	2.92377
CLRN1_J	2.10516
CLSTN2_J	2.11401
CLTCL1_J	1.42867
CLYBL_J	1.37251
CMTM8_J	2.37355
CNIH2_J	2.72407
CNKSR2_J	1.89191
CNN1_J	1.55181
CNR1_J	1.98292
CNRIP1_J	2.17153
CNTN2_J	1.91645
CNTN4_J	2.48844
CNTN5_J	2.04322
CNTNAP1_J	2.20325
CNTNAP3B_J	2.33283
CNTNAP3_J	2.34329
CNTRL_J	2.22266
COBLL1_J	1.94144
COCH_J	2.419
COL11A2_J	1.21451
COL16A1_J	1.54097
COL21A1_J	1.33498
COL7A1_J	1.90443
COL9A1_J	2.68456
COL9A2_J	1.64506
COMT_J	2.47392
COQ10B_J	2.42873
COQ6_J	2.42735
CORO2A_J	1.58267
COX19_J	2.40584
CPAMD8_J	1.86863
CPEB2_J	2.41111
CPEB4_J	2.17594
CPLX3_J	1.61216
CPNE2_J	2.61307
CPNE7_J	1.67162
CPNE8_J	1.92332
CPPED1_J	1.83076
CPQ_J	2.29712
CPT1B_J	2.03731
CP_J	2.08424
CREB3L1_J	0.919675
CRELD2_J	2.75535
CRHBP_J	1.75849
CRHR1_J	1.99958
CRIP2_J	2.34011
CRIPAK_J	1.90043
CRTAC1_J	1.95085
CRTC1_J	2.11911
CRTC2_J	2.13131
CRTC3_J	2.79906
CRYBB2_J	2.0597
CRYL1_J	2.48244
CRYM_J	1.88321
CSAD_J	1.37251
CSF1_J	2.18892
CSF2RA_J	0.514184
CSRNP1_J	2.5661
CSRNP3_J	2.68068
CSRP1_J	1.95888
CTBS_J	2.30974
CTC1_J	1.79411
CTDP1_J	2.14411
CTH_J	2.4897
CTIF_J	1.83285
CTNS_J	2.13769
CTSF_J	1.61216
CTSL2_J	2.56046
CTTNBP2_J	2.30068
CTU2_J	2.54925
CUEDC1_J	2.15799
CUL9_J	2.28094
CUX2_J	1.86443
CWC25_J	2.04208
CX3CL1_J	1.62025
CXCL12_J	1.27339
CXorf22_J	1.34781
CXorf23_J	2.24284
CXorf40A_J	2.11036
CXorf57_J	2.46706
CYB561D1_J	1.89417
CYB561D2_J	2.53906
CYB5D2_J	2.33381
CYB5R1_J	2.61307
CYB5R2_J	2.71038
CYB5RL_J	2.54387
CYBASC3_J	2.28497
CYBRD1_J	2.53375
CYP27C1_J	0.981482
CYP2S1_J	1.11596
CYP39A1_J	1.3875
CYP4A11_J	1.29071
CYP4V2_J	1.32205
CYP7B1_J	1.34258
CYS1_J	1.7783
CYTH3_J	2.58792
D2HGDH_J	1.80937
D4S234E_J	2.55586
DAAM2_J	1.64069
DACT1_J	1.98484
DACT2_J	2.7376
DACT3_J	1.68395
DAGLA_J	1.69323
DAK_J	2.58792
DAPK2_J	1.5194
DBC1_J	2.5783
DBF4B_J	2.20749
DBNDD1_J	1.98292
DBNDD2_J	2.29842
DBP_J	2.34554
DCAF12L1_J	1.44838
DCAF12L2_J	1.97965
DCAF4_J	2.28497
DCBLD1_J	1.94406
DCC_J	1.51727
DCDC2_J	1.5061
DCHS1_J	2.6064
DCLRE1C_J	1.93534
DCPS_J	2.50669
DDHD1_J	2.32847
DDIT3_J	1.35732
DDX26B_J	2.50039
DDX28_J	2.56143
DDX51_J	1.5953
DDX55_J	2.453
DDX58_J	2.18328
DDX60_J	1.32747
DECR2_J	0.915472
DEM1_J	2.42163
DENND1A_J	2.10175
DENND1B_J	1.42142
DENND4A_J	2.67912
DEPDC5_J	2.5661
DEPTOR_J	1.86443
DFFB_J	2.07379
DFNA5_J	2.14971
DFNB31_J	2.16911
DFNB59_J	1.58802
DGAT1_J	1.64306
DGCR14_J	1.95888
DGCR6_J	1.33769
DGKA_J	1.36028
DGKB_J	2.62174
DGKD_J	2.55966
DGKG_J	1.44276
DGKH_J	1.33228
DGKK_J	1.42409
DGKQ_J	1.67829
DHFRL1_J	2.59944
DHODH_J	2.27978
DHRS11_J	2.22948
DHRS12_J	2.43747
DHRS4L2_J	2.24489
DHRS7B_J	2.25796
DHX34_J	2.48844
DHX37_J	2.0185
DIEXF_J	1.76493
DIP2C_J	2.39575
DIRAS2_J	1.45548
DISP1_J	1.69802
DLC1_J	1.33228
DLEU7_J	1.9083
DLGAP1_J	1.99555
DLL4_J	1.56072
DLX5_J	1.27339
DMC1_J	2.31855
DMRTA1_J	1.68547
DNAH14_J	2.68938
DNAH6_J	1.18099
DNAJC12_J	1.63639
DNAJC17_J	1.141
DNAJC22_J	1.5441
DNAJC27_J	1.65193
DNAJC30_J	1.67829
DNAJC6_J	1.28759
DNAL1_J	2.51397
DNASE1L1_J	1.35074
DNASE1_J	2.16336
DNASE2_J	2.05412
DNER_J	1.47772
DNLZ_J	1.82603
DOCK3_J	1.76021
DOCK4_J	2.36206
DOCK5_J	1.11975
DOCK6_J	2.63221
DOHH_J	0.673057
DOK1_J	2.93378
DOK4_J	2.39994
DOPEY2_J	1.91989
DPM2_J	2.58068
DPP7_J	2.53906
DPY19L2_J	2.001
DRAM1_J	1.88173
DRD2_J	1.61625
DRD4_J	1.87068
DSCR6_J	1.70454
DSEL_J	1.67998
DTNA_J	2.55097
DTNBP1_J	1.94406
DTWD2_J	2.14971
DTX2_J	1.02385
DTX3L_J	1.87404
DUS2L_J	1.9102
DUSP10_J	1.44838
DUSP18_J	1.78986
DUSP19_J	1.8531
DUSP1_J	2.12196
DUSP23_J	2.03884
DUSP4_J	1.64306
DUSP7_J	2.05755
DUSP9_J	2.05412
DYRK4_J	1.20933
DYX1C1_J	2.84682
DZANK1_J	1.89417
DZIP1L_J	2.72525
E2F2_J	2.17929
E2F8_J	2.36569
E4F1_J	2.51909
EAF2_J	1.65017
EBF3_J	1.40336
EBF4_J	1.99399
ECE2_J	1.70895
ECHDC2_J	3.09791
ECHDC3_J	2.39711
ECM1_J	1.64688
EDA2R_J	1.43633
EDARADD_J	2.20995
EDN1_J	1.51074
EDNRA_J	2.42163
EDNRB_J	1.31293
EEFSEC_J	0.807389
EEPD1_J	0.915472
EFCAB3_J	1.141
EFCAB4B_J	2.22266
EFHA2_J	2.23839
EFHC2_J	1.97965
EFHD1_J	2.18133
EFNA3_J	2.36707
EGFL8_J	1.81569
EGFR_J	1.81234
EGF_J	2.16622
EGR1_J	1.51727
EHD3_J	2.35173
EID2B_J	2.56535
EID3_J	2.02988
EIF2C3_J	2.0522
EIF5A2_J	1.53481
ELAC1_J	1.88854
ELAVL2_J	2.5938
ELAVL4_J	1.38212
ELF3_J	1.61791
ELFN1_J	2.03426
ELMO1_J	1.62231
ELMOD3_J	2.37703
ELOVL7_J	1.98668
EME1_J	1.55181
EMID1_J	2.14971
EMILIN2_J	1.2779
EML2_J	1.87068
EMP1_J	0.67838
EMP3_J	2.95842
ENDOD1_J	1.71996
ENDOG_J	2.38791
ENDOV_J	2.05558
ENGASE_J	2.01084
ENOSF1_J	2.46264
ENOX1_J	1.54819
ENPP2_J	2.53106
ENPP4_J	2.62292
ENPP5_J	1.17789
ENTPD5_J	2.3501
EPB41L3_J	2.61076
EPB41L4A_J	2.37167
EPG5_J	2.11543
EPHA4_J	1.74716
EPHA6_J	2.58494
EPHB6_J	2.07379
EPHX1_J	1.80645
EPM2A_J	2.02609
EPPK1_J	1.28043
EPS8L2_J	1.89827
EPS8_J	1.77588
EPSTI1_J	2.19897
ERBB4_J	2.32599
ERC2_J	1.24347
ERCC4_J	2.71744
ERCC5_J	2.63702
ERCC6_J	2.28304
ERICH1_J	2.32098
ERMAP_J	2.29443
ERO1LB_J	1.32205
ERV3-1_J	2.24144
ERVMER34-1_J	2.04536
ESPN_J	1.46444
ESRRA_J	1.17466
ETHE1_J	2.44997
ETNK2_J	1.84709
ETS2_J	2.46264
ETV3_J	1.75849
ETV6_J	1.64506
EVC2_J	2.14411
EVC_J	2.02609
EVI5L_J	2.53375
EXD3_J	1.77991
EXOC3L2_J	0.73096
EXOC8_J	2.19775
EXOSC4_J	2.84326
EYA2_J	2.46385
F10_J	2.23444
F2RL1_J	2.16659
F3_J	2.29014
F8A1_J	2.12512
FAAH2_J	1.23018
FAAH_J	1.76493
FABP1_J	2.61443
FABP3_J	1.34781
FABP7_J	3.14452
FADS3_J	2.10292
FAH_J	2.41263
FAM100A_J	1.85743
FAM101A_J	1.49622
FAM105A_J	1.5219
FAM107A_J	1.54889
FAM109A_J	2.14124
FAM110A_J	1.98896
FAM110C_J	0.591379
FAM115C_J	1.771
FAM116B_J	2.33539
FAM120C_J	1.63024
FAM122A_J	2.42457
FAM122C_J	1.81569
FAM123B_J	1.63913
FAM126B_J	2.04808
FAM131A_J	2.419
FAM13C_J	2.55319
FAM156A_J	1.79608
FAM157A_J	1.37584
FAM160A2_J	2.26954
FAM160B2_J	2.40689
FAM173A_J	2.08714
FAM173B_J	2.56535
FAM174A_J	2.4897
FAM174B_J	1.47214
FAM188B_J	1.43023
FAM18A_J	1.51074
FAM18B2_J	1.62367
FAM195A_J	2.13343
FAM198B_J	1.98668
FAM203A_J	2.22025
FAM211B_J	0.862794
FAM214A_J	2.46822
FAM214B_J	2.35997
FAM218A_J	1.5061
FAM219A_J	2.82441
FAM21B_J	2.16024
FAM22A_J	1.91989
FAM22D_J	1.42658
FAM3A_J	2.34935
FAM40B_J	2.08424
FAM46B_J	1.27339
FAM47E-STBD1_J	2.77233
FAM49A_J	2.33539
FAM53B_J	2.29568
FAM54A_J	0.751864
FAM59B_J	1.94144
FAM65A_J	2.23596
FAM71E1_J	1.6263
FAM72B_J	2.64611
FAM73B_J	1.45028
FAM83G_J	1.67344
FAM83H_J	2.29162
FAM84A_J	1.46776
FAM86B1_J	2.75849
FAM86B2_J	1.52593
FAM98C_J	1.46776
FANCB_J	2.21839
FANCE_J	2.8449
FANCM_J	2.73217
FANK1_J	2.39994
FAP_J	2.44099
FAR2_J	2.38728
FARP2_J	1.89051
FAT3_J	2.0597
FAXC_J	1.84151
FBF1_J	1.23018
FBLIM1_J	2.39857
FBLN2_J	1.74178
FBRSL1_J	2.11188
FBRS_J	2.4647
FBXL15_J	1.19387
FBXL18_J	1.91146
FBXL20_J	2.53906
FBXL2_J	2.32304
FBXL6_J	1.32747
FBXO16_J	2.11401
FBXO25_J	2.35703
FBXO27_J	2.38326
FBXO31_J	1.96457
FBXO36_J	2.03289
FBXO41_J	1.31663
FBXO44_J	2.03117
FBXO48_J	1.60214
FBXO4_J	2.60022
FBXO8_J	2.2392
FBXW9_J	2.72407
FCGRT_J	1.86443
FCHO1_J	1.62025
FDX1L_J	2.43084
FDXACB1_J	1.21747
FES_J	1.79288
FGFRL1_J	2.22461
FGGY_J	2.9265
FHIT_J	0.965427
FHL2_J	2.17594
FHL3_J	2.84159
FHOD1_J	2.20995
FICD_J	2.10674
FILIP1_J	1.90101
FIZ1_J	1.91315
FJX1_J	1.24893
FKBP11_J	2.15523
FKBP1B_J	2.95409
FKBPL_J	2.50906
FKRP_J	1.96457
FLJ27352_J	2.44235
FLRT2_J	1.83076
FLT3_J	1.81281
FLYWCH1_J	2.6549
FMNL3_J	1.85743
FNDC4_J	2.54487
FOSL2_J	0.68381
FOXA1_J	1.96683
FOXG1_J	1.87404
FOXJ2_J	2.51287
FOXO1_J	2.37024
FOXO4_J	2.44009
FOXQ1_J	1.20933
FPGT-TNNI3K_J	1.45809
FPGT_J	2.61774
FRA10AC1_J	2.5579
FRAT1_J	1.33228
FRMD3_J	2.4389
FRMD4A_J	2.00982
FRS3_J	2.03289
FSBP_J	2.81425
FSD1L_J	2.38435
FSTL3_J	1.39861
FST_J	2.57122
FUK_J	1.91645
FUT1_J	1.59126
FUT4_J	1.61216
FXYD5_J	1.9211
FYCO1_J	2.22948
FZD1_J	2.64669
FZD8_J	1.65851
FZD9_J	1.68395
GABBR1_J	1.99555
GABPB2_J	2.1079
GABRB2_J	1.80812
GABRB3_J	1.87994
GABRQ_J	1.92992
GADL1_J	1.76928
GAL3ST3_J	1.60828
GALK2_J	2.63221
GALNS_J	2.02839
GALNT10_J	1.79833
GALNT13_J	2.59089
GANC_J	1.67028
GAN_J	2.33539
GAP43_J	2.87146
GAS7_J	0.649781
GATM_J	1.89936
GATSL3_J	2.12316
GBA_J	2.76843
GBP4_J	1.3875
GBP5_J	1.62231
GCAT_J	2.60713
GCH1_J	2.22025
GCHFR_J	2.75849
GCLM_J	2.3301
GCNT2_J	1.89191
GCNT3_J	1.18854
GCNT4_J	1.12393
GEMIN7_J	1.83581
GEM_J	2.01084
GEN1_J	2.64481
GFPT2_J	2.35343
GGT1_J	1.90197
GHDC_J	1.49883
GIN1_J	2.21839
GINS3_J	2.57784
GK5_J	2.0185
GK_J	2.53536
GLB1L2_J	2.52309
GLB1L_J	2.56264
GLCE_J	2.12316
GLI2_J	2.466
GLI4_J	2.08121
GLRA2_J	1.15892
GLRB_J	2.52858
GLRX2_J	2.49953
GLT1D1_J	2.25325
GLT25D2_J	2.0597
GLT8D2_J	1.92332
GLTPD1_J	2.0185
GLTSCR1_J	1.94406
GLYATL1_J	1.84946
GLYAT_J	2.18551
GLYCTK_J	1.30962
GMIP_J	2.17153
GMPPA_J	2.07008
GMPPB_J	2.51784
GNB1L_J	2.29256
GNB3_J	1.76493
GNG11_J	2.87057
GNG7_J	2.22858
GNL1_J	2.38883
GOLGA1_J	1.75849
GPA33_J	1.70895
GPATCH1_J	2.35173
GPATCH3_J	2.37268
GPCPD1_J	2.77897
GPD1L_J	2.5783
GPER_J	1.40654
GPKOW_J	2.37268
GPLD1_J	1.74716
GPR126_J	1.83285
GPR137C_J	2.02099
GPR160_J	1.37584
GPR176_J	2.22461
GPR180_J	2.73858
GPR20_J	0.527797
GPR37_J	1.82393
GPR63_J	2.55868
GPR64_J	1.55666
GPRASP1_J	1.78301
GPRIN2_J	1.95599
GRAMD1B_J	1.31925
GRAMD1C_J	1.79288
GRB14_J	2.5153
GRIK1_J	2.02609
GRIK2_J	1.54097
GRIP2_J	2.40277
GRK5_J	2.30879
GRM8_J	0.929322
GRTP1_J	2.50906
GSDMB_J	2.21507
GSDMD_J	1.56072
GSG2_J	2.46822
GSTT1_J	2.35545
GTF2IRD2B_J	1.66423
GTF2IRD2_J	2.3301
