Gene	Expression
DDX41_J	-0.093466
DDX42_J	-0.092371
DDX46_J	-0.057511
DDX47_J	-0.201343
DDX49_J	0.153737
DDX5_J	-0.024487
DDX50_J	0.039098
DDX51_J	-0.247402
DDX52_J	-0.028727
DDX54_J	-0.046711
DDX55_J	-0.184592
DDX56_J	-0.071389
DDX58_J	0.386192
DDX59_J	0.064554
DDX6_J	0.049152
DDX60_J	0.116718
DEAF1_J	-0.154696
DECR1_J	0.498263
DECR2_J	-1.073350
DEDD_J	0.243540
DEDD2_J	-0.061791
DEF6_J	-0.134632
DEF8_J	0.259537
DEFB1_J	-0.036113
DEGS1_J	0.022160
DEK_J	0.057842
DEM1_J	0.362539
DENND1A_J	-0.538622
DENND1B_J	-0.014119
DENND1C_J	-0.430992
DENND2A_J	0.109760
DENND2C_J	-0.158831
DENND3_J	-0.415530
DENND4A_J	0.342885
DENND4B_J	-0.091846
DENND4C_J	0.086549
DENND5A_J	0.026581
DENND5B_J	-0.085659
DENR_J	-0.110881
DEPDC1_J	0.289101
DEPDC1B_J	0.226175
DEPDC4_J	-0.510023
DEPDC5_J	0.107955
DEPDC7_J	0.064644
DEPTOR_J	-0.097996
DERA_J	-0.017137
DERL1_J	0.008214
DERL2_J	-0.244946
DERL3_J	0.515758
DES_J	-0.417580
DET1_J	-0.039871
DEXI_J	-0.168742
DFFA_J	0.031510
DFFB_J	-0.007968
DFNA5_J	-0.128866
DFNB31_J	0.548943
DFNB59_J	-0.009822
DGAT1_J	-0.676857
DGAT2_J	0.199811
DGCR14_J	0.216938
DGCR2_J	0.059250
DGCR6_J	-0.204696
DGCR6L_J	0.305022
DGCR8_J	-0.324901
DGKA_J	0.229084
DGKB_J	0.887312
DGKD_J	0.182325
DGKE_J	-0.157441
DGKG_J	0.433217
DGKH_J	0.171671
DGKI_J	-0.163794
DGKK_J	0.053909
DGKQ_J	0.239110
DGKZ_J	-0.125256
DGUOK_J	0.152244
DHCR24_J	0.188886
DHCR7_J	0.034295
DHDDS_J	0.079015
DHDH_J	-0.000108
DHFR_J	0.262308
DHFRL1_J	0.297713
DHODH_J	-0.321039
DHPS_J	0.101097
DHRS1_J	-0.224398
DHRS11_J	0.373115
DHRS12_J	0.496105
DHRS13_J	0.044348
DHRS2_J	0.354619
DHRS3_J	0.075103
DHRS4_J	0.011467
DHRS4L2_J	0.301829
DHRS7_J	0.057355
DHRS7B_J	-0.065751
DHRS9_J	0.189610
DHRSX_J	-0.210522
DHTKD1_J	0.107713
DHX15_J	0.001760
DHX16_J	0.040236
DHX29_J	-0.175365
DHX30_J	0.052992
DHX32_J	-0.126233
DHX33_J	-0.496829
DHX34_J	-0.061300
DHX35_J	-0.046436
DHX36_J	0.009284
DHX37_J	-0.368479
DHX38_J	-0.025270
DHX40_J	0.099474
DHX57_J	0.011185
DHX8_J	-0.021560
DHX9_J	0.085702
DIABLO_J	0.195578
DIAPH1_J	-0.035119
DIAPH2_J	-0.051156
DIAPH3_J	0.143935
DICER1_J	-0.022350
DIDO1_J	0.396406
DIEXF_J	-0.251206
DIMT1_J	-0.242377
DIO1_J	-0.107439
DIO3_J	-0.053031
DIP2A_J	-0.035063
DIP2B_J	-0.261374
DIP2C_J	-0.115408
DIRAS1_J	0.290304
DIRAS2_J	0.314882
DIRAS3_J	-0.136284
DIRC1_J	-0.074865
DIRC2_J	0.049533
DIS3_J	-0.103376
DIS3L_J	0.105615
DIS3L2_J	-0.071862
DISC1_J	-0.232590
DISP1_J	-0.322574
DIXDC1_J	0.268171
DKC1_J	-0.068432
DKK1_J	-0.095765
DKK3_J	0.473461
DKK4_J	-0.080824
DKKL1_J	-0.579449
DLAT_J	0.071798
DLC1_J	-0.665917
DLD_J	-0.146993
DLEU7_J	0.380711
DLG1_J	-0.270786
DLG2_J	-0.050556
DLG3_J	0.071103
DLG4_J	0.361453
DLG5_J	0.106785
DLGAP1_J	0.301889
DLGAP2_J	0.185296
DLGAP3_J	-0.128131
DLGAP4_J	-0.037460
DLGAP5_J	0.412107
DLK1_J	-1.001058
DLK2_J	1.213151
DLL1_J	0.089307
DLL3_J	0.632322
DLL4_J	0.177565
DLST_J	0.203290
DLX2_J	-0.006520
DLX3_J	-0.549958
DLX4_J	-0.130310
DLX5_J	-0.658043
DLX6_J	-0.042573
DMAP1_J	-0.225249
DMBX1_J	-0.394495
DMC1_J	0.120614
DMD_J	-0.067093
DMGDH_J	-0.292435
DMKN_J	0.097846
DMPK_J	-0.192850
DMRT3_J	-0.103132
DMRTA1_J	-0.497671
DMRTC1_J	0.575478
DMRTC1B_J	0.575478
DMTF1_J	-0.025906
DMWD_J	-0.302507
DMXL1_J	-0.196524
DMXL2_J	0.128726
DNA2_J	0.360212
DNAAF2_J	0.031809
DNAAF3_J	-0.481136
DNAH1_J	-0.029342
DNAH12_J	-0.064529
DNAH14_J	0.458763
DNAH5_J	0.172922
DNAH6_J	0.005553
DNAH7_J	0.113275
DNAH9_J	-0.019809
DNAI1_J	-0.301041
DNAJA1_J	-0.032455
DNAJA2_J	0.003741
DNAJA3_J	0.095562
DNAJA4_J	-0.473912
DNAJB1_J	0.115172
DNAJB11_J	-0.091547
DNAJB12_J	-0.008598
DNAJB13_J	0.279556
DNAJB14_J	-0.048855
DNAJB2_J	-0.183667
DNAJB4_J	0.016010
DNAJB5_J	-0.031884
DNAJB6_J	0.149791
DNAJB7_J	-0.365187
DNAJB9_J	-0.107804
DNAJC1_J	0.206651
DNAJC10_J	0.010906
DNAJC11_J	-0.273219
DNAJC12_J	0.378529
DNAJC13_J	-0.044813
DNAJC14_J	0.132483
DNAJC15_J	0.032197
DNAJC16_J	0.050218
DNAJC17_J	-0.971808
DNAJC18_J	-0.036928
DNAJC19_J	0.161629
DNAJC2_J	-0.096543
DNAJC21_J	-0.019589
DNAJC22_J	-0.028489
DNAJC24_J	-0.139716
DNAJC25_J	-0.004681
DNAJC27_J	-0.199831
DNAJC28_J	0.047272
DNAJC3_J	-0.064559
DNAJC30_J	0.034904
DNAJC4_J	0.622372
DNAJC5_J	-0.012008
DNAJC6_J	-0.155085
DNAJC7_J	0.229538
DNAJC8_J	0.112330
DNAJC9_J	0.230232
DNAL1_J	-0.032821
DNAL4_J	0.089262
DNALI1_J	0.074704
DNASE1_J	0.515913
DNASE1L1_J	0.041761
DNASE2_J	-0.301482
DND1_J	-0.093155
DNER_J	0.023185
DNHD1_J	-0.274228
DNLZ_J	0.604385
DNM1_J	-0.054897
DNM1L_J	0.111062
DNM2_J	-0.118395
DNM3_J	-0.270621
DNMBP_J	-0.179040
DNMT1_J	-0.069973
DNMT3A_J	-0.045306
DNMT3B_J	-0.354480
DNPEP_J	0.094378
DNTTIP1_J	0.110901
DNTTIP2_J	-0.035736
DOC2A_J	-0.303999
DOC2B_J	0.421115
DOCK1_J	0.215561
DOCK10_J	-0.276701
DOCK11_J	0.158890
DOCK3_J	-0.308280
DOCK4_J	0.037612
DOCK5_J	-0.416262
DOCK6_J	0.080383
DOCK7_J	0.124145
DOCK8_J	0.154014
DOCK9_J	0.243596
DOHH_J	-1.015465
DOK1_J	0.503196
DOK3_J	-0.014250
DOK4_J	0.081715
DOK5_J	0.649767
DOK6_J	0.203260
DOLK_J	0.051640
DOLPP1_J	0.090143
DOM3Z_J	-0.176424
DONSON_J	0.031550
DOPEY1_J	-0.098279
DOPEY2_J	-0.022324
DOT1L_J	-0.207992
DPAGT1_J	0.247777
DPCD_J	-0.505614
DPEP1_J	-0.122382
DPF1_J	-0.431657
DPF2_J	0.110269
DPF3_J	0.138615
DPH1_J	0.497850
DPH2_J	-0.361940
DPH3_J	-0.037850
DPH3P1_J	-0.902667
DPH5_J	-0.075877
DPM1_J	0.000557
DPM2_J	0.264928
DPM3_J	0.260506
DPP10_J	0.713283
DPP3_J	0.260489
DPP4_J	1.182142
DPP6_J	-0.535041
DPP7_J	0.140883
DPP8_J	-0.100524
DPP9_J	-0.142149
DPPA2_J	-0.791660
DPPA4_J	0.112236
DPY19L1_J	-0.000178
DPY19L2_J	0.097132
DPY19L3_J	0.008794
DPY19L4_J	0.112562
DPY30_J	0.223156
DPYD_J	0.070988
DPYS_J	-0.054180
DPYSL2_J	-0.075523
DPYSL3_J	-0.252531
DPYSL4_J	0.358649
DPYSL5_J	0.044529
DR1_J	0.089016
DRAM1_J	-0.118939
DRAM2_J	0.010053
DRAP1_J	0.119982
DRD2_J	0.285486
DRD4_J	0.686673
DRD5_J	-0.073650
DRG1_J	0.024413
DRG2_J	0.029434
DROSHA_J	-0.088161
DRP2_J	-0.120316
DSC1_J	-0.653710
DSC2_J	-0.046662
DSC3_J	-0.292034
DSCAM_J	-0.075420
DSCC1_J	-0.145085
DSCR3_J	0.125767
DSCR6_J	-0.067306
DSE_J	0.268489
DSEL_J	-0.166973
DSG2_J	-0.076005
DSG3_J	-0.018609
DSN1_J	0.160849
DSP_J	-0.317184
DST_J	-0.123928
DSTN_J	0.246586
DSTYK_J	-0.139751
DTD1_J	0.071246
DTL_J	0.390187
DTNA_J	0.339635
DTNB_J	-0.229006
DTNBP1_J	-0.356835
DTWD1_J	0.067430
DTWD2_J	-0.423737
DTX1_J	0.319588
DTX2_J	-1.162530
DTX3_J	-0.198179
DTX3L_J	0.289969
DTX4_J	0.302465
DTYMK_J	0.086088
DUS1L_J	0.036042
DUS2L_J	-0.673918
DUS3L_J	0.046020
DUS4L_J	-0.362680
DUSP1_J	0.062791
DUSP10_J	0.523107
DUSP11_J	-0.085995
DUSP12_J	-0.034769
DUSP14_J	0.124706
DUSP15_J	0.363780
DUSP16_J	-0.040975
DUSP18_J	0.204451
DUSP19_J	-0.222350
DUSP2_J	-0.224032
DUSP22_J	-0.142443
DUSP23_J	-0.233588
DUSP26_J	-0.540507
DUSP28_J	-0.214357
DUSP3_J	-0.123620
DUSP4_J	-0.342387
DUSP5_J	-0.849332
DUSP6_J	-0.468127
DUSP7_J	-0.261086
DUSP8_J	-0.018419
DUSP9_J	0.304276
DUT_J	0.153978
DUXA_J	0.601196
DVL1_J	0.065406
DVL2_J	0.131212
DVL3_J	-0.141968
DYDC1_J	-0.615741
DYDC2_J	0.672671
DYM_J	0.009401
DYNC1H1_J	-0.013576
DYNC1I1_J	0.145978
DYNC1I2_J	-0.067389
DYNC1LI1_J	0.014818
DYNC1LI2_J	0.043973
DYNC2H1_J	0.162117
DYNC2LI1_J	0.136758
DYNLL1_J	0.012108
DYNLL2_J	-0.029540
DYNLRB1_J	-0.156201
DYNLRB2_J	-0.205580
DYNLT1_J	-0.055136
DYNLT3_J	0.033208
DYRK1A_J	0.054932
DYRK1B_J	-0.094958
DYRK2_J	-0.185764
DYRK3_J	-0.396977
DYRK4_J	0.132750
DYSF_J	0.345051
DYX1C1_J	0.462184
DZANK1_J	0.086788
DZIP1_J	0.304605
DZIP1L_J	0.277824
DZIP3_J	-0.181404
E2F1_J	0.466245
E2F2_J	0.185059
E2F3_J	0.157100
E2F4_J	-0.054508
E2F5_J	-0.201140
E2F6_J	0.258334
E2F7_J	-0.033609
E2F8_J	0.445185
E4F1_J	0.010506
EAF1_J	0.069089
EAF2_J	0.229872
EAPP_J	0.121064
EARS2_J	-0.103386
EBAG9_J	0.192431
EBF1_J	-0.178605
EBF2_J	-0.614264
EBF3_J	0.068459
EBF4_J	0.279475
EBLN2_J	-0.485239
EBNA1BP2_J	-0.076321
EBP_J	-0.095612
EBPL_J	0.190025
ECD_J	0.041264
ECE1_J	-0.017140
ECE2_J	-0.337423
ECEL1_J	-0.977783
ECH1_J	-0.209377
ECHDC1_J	-0.059867
ECHDC2_J	0.744129
ECHDC3_J	0.462617
ECHS1_J	0.061413
ECI1_J	0.124560
ECI2_J	0.038197
ECM1_J	0.751685
ECM2_J	-0.190094
ECSCR_J	-0.032006
ECSIT_J	0.107842
ECT2_J	0.287783
ECT2L_J	0.111634
EDA_J	0.066025
EDA2R_J	-0.556589
EDAR_J	-0.075999
EDARADD_J	0.097102
EDC3_J	-0.100199
EDC4_J	0.155600
EDEM1_J	-0.153341
EDEM2_J	0.153033
EDEM3_J	-0.116735
EDF1_J	-0.048720
EDIL3_J	0.594043
EDN1_J	-0.472458
EDN3_J	0.326216
EDNRA_J	0.564718
EDNRB_J	-0.432634
EEA1_J	-0.021401
EED_J	0.041572
EEF1A1_J	0.059538
EEF1A2_J	-0.120809
EEF1B2_J	0.105907
EEF1D_J	0.012612
EEF1E1_J	-0.308137
EEF1G_J	0.043352
EEF2_J	0.046379
EEF2K_J	0.097111
EEFSEC_J	-1.207773
EEPD1_J	-0.236664
EFCAB1_J	-0.721467
EFCAB11_J	0.056007
EFCAB2_J	-0.108857
EFCAB3_J	-0.397111
EFCAB4A_J	-0.049902
EFCAB4B_J	0.619366
EFCAB5_J	-0.237951
EFCAB6_J	0.085979
EFCAB7_J	0.494010
EFEMP1_J	-0.002010
EFEMP2_J	0.072230
EFHA1_J	-0.097405
EFHA2_J	0.139476
EFHB_J	-0.125481
EFHC1_J	0.177896
EFHC2_J	0.609960
EFHD1_J	-0.033124
EFHD2_J	-0.240295
EFNA1_J	-0.845939
EFNA2_J	0.314937
EFNA3_J	-0.079397
EFNA4_J	0.241453
EFNA5_J	0.458573
EFNB1_J	0.178004
EFNB2_J	-0.177597
EFNB3_J	0.210926
EFR3A_J	-0.122795
EFR3B_J	0.112635
EFS_J	-0.073974
EFTUD1_J	0.056664
EFTUD2_J	-0.064347
EGF_J	-0.367081
EGFL6_J	0.708120
EGFL7_J	0.119714
EGFL8_J	0.617043
EGFR_J	-0.044370
EGLN1_J	0.211737
EGLN2_J	0.061337
EGLN3_J	0.225548
EGR1_J	-0.339757
EGR2_J	-0.000108
EGR3_J	-0.244604
EHBP1_J	0.147084
EHBP1L1_J	-0.202872
EHD1_J	-0.042215
EHD2_J	-0.645256
EHD3_J	0.250215
EHD4_J	-0.316943
EHF_J	-0.268177
EHHADH_J	0.559452
EHMT1_J	-0.058142
EHMT2_J	0.158028
EI24_J	-0.062099
EID1_J	0.138458
EID2_J	0.434030
EID2B_J	0.362409
EID3_J	0.176794
EIF1_J	0.029637
EIF1AD_J	0.161180
EIF1AX_J	-0.019372
EIF1B_J	-0.060637
EIF2A_J	-0.013177
EIF2AK1_J	0.076992
EIF2AK2_J	0.114248
EIF2AK3_J	-0.014826
EIF2AK4_J	0.154096
EIF2B1_J	-0.299366
EIF2B2_J	0.215697
EIF2B3_J	-0.225523
EIF2B4_J	-0.230029
EIF2B5_J	0.174112
EIF2C1_J	-0.126933
EIF2C2_J	-0.136189
EIF2C3_J	-0.518233
EIF2C4_J	0.111135
EIF2D_J	0.205416
EIF2S1_J	-0.017555
EIF2S2_J	-0.242542
EIF2S3_J	0.002438
EIF3A_J	-0.074405
EIF3B_J	-0.017313
EIF3C_J	0.061980
EIF3D_J	0.023421
EIF3E_J	-0.076295
EIF3F_J	0.106742
EIF3G_J	-0.001658
EIF3H_J	-0.028050
EIF3I_J	-0.256869
EIF3J_J	-0.144904
EIF3K_J	-0.017360
EIF3L_J	0.035271
EIF3M_J	0.042652
EIF4A1_J	-0.067774
EIF4A2_J	0.216813
EIF4A3_J	0.175538
EIF4B_J	0.003290
EIF4E_J	-0.046190
EIF4E2_J	0.157014
EIF4E3_J	0.223155
EIF4EBP1_J	-0.029718
EIF4EBP2_J	0.042414
EIF4EBP3_J	-0.136027
EIF4ENIF1_J	-0.017019
EIF4G1_J	-0.072054
EIF4G2_J	-0.033252
EIF4G3_J	-0.003798
EIF4H_J	-0.003795
EIF5_J	0.106100
EIF5A_J	-0.276892
EIF5A2_J	-0.030824
EIF5B_J	-0.096182
EIF6_J	0.112964
ELAC1_J	0.143646
ELAC2_J	-0.149222
ELAVL1_J	-0.115828
ELAVL2_J	0.299423
ELAVL3_J	-0.212567
ELAVL4_J	-0.312243
ELF1_J	0.066514
ELF2_J	0.126099
ELF3_J	-0.802955
ELF4_J	-0.287038
ELF5_J	-0.019632
ELFN1_J	-0.110668
ELFN2_J	-0.240467
ELK1_J	-0.273198
ELK3_J	-1.072088
ELK4_J	-0.247945
ELL_J	0.225838
ELL2_J	-0.067291
ELL3_J	-0.561738
ELMO1_J	0.265468
ELMO2_J	0.164478
ELMO3_J	-0.361216
ELMOD1_J	-0.595473
ELMOD2_J	-0.277100
ELMOD3_J	0.021890
ELN_J	0.142717
ELOF1_J	-0.369037
ELOVL1_J	0.578242
ELOVL2_J	0.581992
ELOVL4_J	-0.157221
ELOVL5_J	0.082015
ELOVL6_J	-0.199581
ELOVL7_J	0.333152
ELP2_J	0.004590
ELP3_J	-0.047520
ELP4_J	0.216602
ELTD1_J	-0.721467
EMB_J	-0.160990
EMCN_J	-0.161908
EMD_J	-0.214769
EME1_J	-0.639693
EME2_J	0.042230
EMG1_J	-0.057922
EMID1_J	0.202224
EMID2_J	-0.181947
EMILIN1_J	0.349210
EMILIN2_J	-0.353781
EMILIN3_J	0.209707
EML1_J	0.088163
EML2_J	0.646520
EML3_J	0.104215
EML4_J	0.036099
EML5_J	0.240407
EML6_J	0.065251
EMP1_J	-1.254424
EMP2_J	0.266560
EMP3_J	0.482510
EMR2_J	-0.062251
EMX1_J	-0.004236
EMX2_J	0.328844
ENAH_J	-0.030990
ENC1_J	0.231977
ENDOD1_J	0.222829
ENDOG_J	0.748698
ENDOV_J	-0.271604
ENGASE_J	-0.008603
ENHO_J	-0.354232
ENKUR_J	0.137363
ENO1_J	0.078276
ENO2_J	0.130616
ENO3_J	-0.374481
ENO4_J	0.044672
ENOPH1_J	-0.203504
ENOSF1_J	0.220837
ENOX1_J	0.445620
ENOX2_J	-0.169239
ENPEP_J	-0.052672
ENPP1_J	0.124471
ENPP2_J	-0.360217
ENPP3_J	0.241825
ENPP4_J	0.145413
ENPP5_J	-0.491916
ENPP6_J	-0.275939
ENPP7_J	-0.048930
ENSA_J	0.239118
ENTPD1_J	-0.410678
ENTPD2_J	-0.052688
ENTPD4_J	0.132383
ENTPD5_J	0.075530
ENTPD6_J	0.084719
ENTPD7_J	-0.005536
ENY2_J	-0.104349
EP300_J	-0.105996
EP400_J	0.067119
EPAS1_J	-0.200543
EPB41_J	0.088375
EPB41L1_J	0.130266
EPB41L2_J	0.133978
EPB41L3_J	0.546786
EPB41L4A_J	-0.038853
EPB41L4B_J	-0.613410
EPB41L5_J	0.046201
EPB49_J	0.303388
EPC1_J	-0.164368
EPC2_J	-0.132972
EPCAM_J	-0.918857
EPDR1_J	0.128336
EPG5_J	-0.092601
EPHA1_J	-0.732344
EPHA10_J	-0.307043
EPHA2_J	-0.241242
EPHA3_J	0.779462
EPHA4_J	-0.337733
EPHA6_J	0.502700
EPHA7_J	0.097110
EPHB1_J	0.038810
EPHB2_J	0.191015
EPHB3_J	0.275513
EPHB4_J	0.128582
EPHB6_J	0.345829
EPHX1_J	-0.051962
EPHX2_J	-0.156596
EPHX3_J	-0.570261
EPHX4_J	-0.240932
EPM2A_J	-0.344889
EPM2AIP1_J	0.017476
EPN1_J	0.071915
EPN2_J	0.071030
EPN3_J	-0.133368
EPO_J	-0.142278
EPOR_J	0.020960
EPPK1_J	0.005989
EPRS_J	0.020358
EPS15_J	0.041204
EPS15L1_J	-0.443914
EPS8_J	-0.197784
EPS8L1_J	-0.294926
EPS8L2_J	-0.045618
EPSTI1_J	0.293958
EPT1_J	-0.186371
ERAL1_J	0.072678
ERAP1_J	0.284997
ERAP2_J	-0.150233
ERBB2_J	0.143568
ERBB2IP_J	0.069524
ERBB3_J	-1.196990
ERBB4_J	0.256077
ERC1_J	-0.115441
ERC2_J	-0.239056
ERCC1_J	0.141950
ERCC2_J	0.189460
ERCC3_J	0.061525
ERCC4_J	0.160617
ERCC5_J	0.189225
ERCC6_J	0.021475
ERCC6L_J	0.125443
ERCC8_J	0.215442
EREG_J	-0.057288
ERF_J	-0.083845
ERG_J	-0.046260
ERGIC1_J	0.003953
ERGIC2_J	-0.352872
ERGIC3_J	0.045391
ERH_J	0.035088
ERI1_J	0.213317
ERI2_J	0.067354
ERI3_J	-0.011776
ERICH1_J	0.071848
ERLEC1_J	-0.008054
ERLIN1_J	0.151285
ERLIN2_J	0.029209
ERMAP_J	0.262677
ERMN_J	-0.000108
ERMP1_J	-0.157348
ERN1_J	-0.146844
ERN2_J	-0.048904
ERO1L_J	-0.152140
ERO1LB_J	-0.467109
ERP27_J	-0.491482
ERP29_J	0.011103
ERP44_J	-0.052226
ERRFI1_J	-0.636921
ERV3-1_J	0.380174
ERVFRD-1_J	-0.057484
ERVMER34-1_J	0.069326
ERVV-1_J	0.265095
ESCO1_J	-0.142785
ESCO2_J	0.432470
ESD_J	0.263943
ESF1_J	-0.142023
ESM1_J	-0.000108
ESPL1_J	0.289148
ESPN_J	-0.137313
ESR2_J	-0.116191
ESRP1_J	-0.785971
ESRP2_J	-0.604640
ESRRA_J	-0.264930
ESRRG_J	0.202495
ESYT1_J	0.219614
ESYT2_J	0.175653
ETAA1_J	0.072863
ETF1_J	-0.055739
ETFA_J	-0.155386
ETFB_J	-0.340733
ETFDH_J	-0.002112
ETHE1_J	0.034942
ETNK1_J	-0.032407
ETNK2_J	0.349827
ETS1_J	0.075156
ETS2_J	0.406557
ETV1_J	-0.080068
ETV2_J	-0.159708
ETV3_J	-0.380890
ETV4_J	-0.010816
ETV5_J	-0.307409
ETV6_J	0.061641
EVC_J	-0.210286
EVC2_J	0.081242
EVI5_J	-0.080800
EVI5L_J	0.250297
EVL_J	-0.043953
EVX1_J	-0.078682
EWSR1_J	-0.133979
EXD1_J	0.931352
EXD2_J	0.026090
EXD3_J	0.097007
EXO1_J	0.169834
EXOC1_J	0.006025
EXOC2_J	-0.105346
EXOC3_J	-0.002873
EXOC3L2_J	-0.852928
EXOC3L4_J	-0.077796
EXOC4_J	0.052954
EXOC5_J	-0.097142
EXOC6_J	-0.044392
EXOC6B_J	0.096315
EXOC7_J	0.079117
EXOC8_J	-0.172523
EXOG_J	-0.408540
EXOSC1_J	0.354129
EXOSC10_J	0.023437
EXOSC2_J	0.173891
EXOSC3_J	0.253458
EXOSC4_J	0.594575
EXOSC5_J	-0.073601
EXOSC6_J	0.051734
EXOSC7_J	0.125091
EXOSC8_J	0.187098
EXOSC9_J	0.021870
EXPH5_J	0.163080
EXT1_J	0.221325
EXT2_J	0.162587
EXTL1_J	0.290119
EXTL2_J	0.098586
EXTL3_J	0.030260
EYA1_J	0.219958
EYA2_J	0.259955
EYA3_J	-0.558634
EYA4_J	-0.280874
EYS_J	-0.058869
EZH1_J	0.018162
EZH2_J	0.165388
EZR_J	0.011181
F10_J	-0.028250
F11R_J	-0.338730
F12_J	0.157918
F13A1_J	-0.076670
F2_J	-0.067032
F2R_J	-0.298752
F2RL1_J	-0.405284
F2RL2_J	-0.358083
F2RL3_J	-0.472139
F3_J	-0.159211
F5_J	-0.218596
F7_J	-0.286504
F8_J	0.417791
F8A1_J	0.344491
F8A2_J	-0.420124
F8A3_J	-0.420124
FA2H_J	-0.108656
FAAH_J	0.273766
FAAH2_J	-0.111307
FABP1_J	0.785133
FABP2_J	0.067385
FABP3_J	-1.016306
FABP4_J	-0.148896
FABP5_J	-0.018674
FABP6_J	-0.073120
FABP7_J	1.172174
FADD_J	-0.181015
FADS1_J	0.177945
FADS2_J	-0.004038
FADS3_J	-0.269275
FADS6_J	-0.572129
FAF1_J	0.174701
FAF2_J	-0.112332
FAH_J	-0.048707
FAHD1_J	0.165075
FAHD2A_J	-0.120672
FAHD2B_J	0.270364
FAIM_J	0.199848
FAIM2_J	-0.264372
FAIM3_J	-0.119967
FAM100A_J	0.325702
FAM100B_J	0.529372
FAM101A_J	0.709731
FAM101B_J	0.063381
FAM102A_J	-0.051078
FAM102B_J	0.171726
FAM103A1_J	-0.270119
FAM104A_J	0.160273
FAM104B_J	0.053428
FAM105A_J	0.397069
FAM105B_J	-0.077224
FAM107A_J	0.080284
FAM107B_J	0.152764
FAM108A1_J	0.121388
FAM108B1_J	0.062510
FAM108C1_J	0.060511
FAM109A_J	-0.271487
FAM109B_J	-0.213819
FAM110A_J	-0.050444
FAM110B_J	0.276650
FAM110C_J	-0.774876
FAM110D_J	-0.011601
FAM111A_J	0.237125
FAM111B_J	0.478806
FAM113A_J	0.125910
FAM113B_J	0.035309
FAM114A1_J	-0.003317
FAM114A2_J	-0.255694
FAM115A_J	0.042500
FAM115C_J	0.380935
FAM116A_J	0.112811
FAM116B_J	0.235186
FAM117A_J	0.143748
FAM117B_J	-0.061673
FAM118A_J	-0.027646
FAM118B_J	-0.422882
FAM120A_J	-0.294128
FAM120AOS_J	0.028717
FAM120B_J	0.100778
FAM120C_J	0.139815
FAM122A_J	0.024554
FAM122B_J	0.191439
FAM122C_J	-0.331323
FAM123B_J	-0.336276
FAM123C_J	-0.390170
FAM124A_J	-0.110444
FAM125A_J	0.216895
FAM125B_J	-0.223402
FAM126A_J	-0.008469
FAM126B_J	-0.124862
FAM127A_J	0.058482
FAM127B_J	0.129120
FAM127C_J	0.007752
FAM129A_J	-0.087435
FAM129B_J	-0.002210
FAM131A_J	-0.017520
FAM131B_J	0.119033
FAM131C_J	-0.661523
FAM132A_J	-0.323628
FAM133A_J	0.239584
FAM133B_J	0.009068
FAM134A_J	0.126251
FAM134B_J	0.200235
FAM134C_J	-0.064790
FAM135A_J	-0.307487
FAM135B_J	-0.051396
FAM136A_J	-0.128989
FAM13A_J	-0.166562
FAM13B_J	0.195361
FAM13C_J	0.428836
FAM149A_J	0.360052
FAM149B1_J	0.154372
FAM150B_J	-0.881112
FAM151A_J	0.062128
FAM151B_J	0.058345
FAM153B_J	0.151933
FAM154B_J	0.261485
FAM155A_J	0.210395
FAM155B_J	0.004617
FAM156A_J	-0.518664
FAM156B_J	-0.115890
FAM157A_J	0.164220
FAM157B_J	-0.074361
FAM158A_J	0.498787
FAM159A_J	-0.053930
FAM159B_J	0.841751
FAM160A1_J	0.080702
FAM160A2_J	0.031671
FAM160B1_J	0.035962
FAM160B2_J	0.226367
FAM161A_J	0.073983
FAM161B_J	-0.471570
FAM162A_J	0.063994
FAM162B_J	-0.896496
FAM165B_J	0.189651
FAM166A_J	0.000000
FAM166B_J	1.340819
FAM167A_J	-0.176748
FAM167B_J	-0.142068
FAM168A_J	-0.175402
FAM168B_J	-0.044162
FAM169A_J	-0.059454
FAM169B_J	-0.140163
FAM171A1_J	-0.029839
FAM171A2_J	0.052372
FAM171B_J	0.121267
FAM172A_J	0.222905
FAM173A_J	1.069045
FAM173B_J	0.085420
FAM174A_J	0.089111
FAM174B_J	-0.251616
FAM175A_J	0.053266
FAM175B_J	0.078599
FAM176A_J	-0.837688
FAM176B_J	-0.304978
FAM176C_J	0.484940
FAM177A1_J	0.235534
FAM178A_J	0.142219
FAM178B_J	-0.075227
FAM179A_J	-0.139610
FAM179B_J	0.087948
FAM181A_J	-0.011275
FAM184A_J	0.085183
FAM184B_J	-0.119493
FAM185A_J	-0.214376
FAM188A_J	0.115696
FAM188B_J	-0.283662
FAM189A1_J	-0.674190
FAM189A2_J	-0.038280
FAM189B_J	0.265742
FAM18A_J	-0.244637
FAM18B1_J	-0.073437
FAM18B2_J	-0.569925
FAM18B2-CDRT4_J	-0.084063
FAM190A_J	0.273334
FAM190B_J	-0.048871
FAM192A_J	0.109276
FAM193A_J	-0.045979
FAM193B_J	0.069145
FAM195A_J	0.080404
FAM195B_J	0.155773
FAM198A_J	-0.051547
FAM198B_J	0.146048
FAM199X_J	-0.086696
FAM19A2_J	-0.384583
FAM19A3_J	-0.009383
FAM19A5_J	-0.173065
FAM200A_J	0.244325
FAM200B_J	0.084344
FAM203A_J	-0.245379
FAM204A_J	-0.058425
FAM206A_J	0.064744
FAM207A_J	-0.359603
FAM208A_J	0.071979
FAM208B_J	-0.099894
FAM209A_J	0.000000
